comment,date,page,timestamp(min),hour
드라마 결과만 보면 김주영이 원한대로 끝났어여 과정이 어찌 되었던간에 ㅋ,2019-02-03 16:54:30,433,991.0666666666667,2019-02-03 16:5
가장 행복한 순간의 복수는 실패패배자는 김주영,2019-02-03 16:53:48,433,990.3666666666667,2019-02-03 16:5
그래서 엔딩에 최종 승리자 김주영 얼굴 보여 주는게 소름이었는데 ㅋ ㅋ,2019-02-03 16:53:08,433,989.7,2019-02-03 16:5
김주영 물귀신 작전은 통했다는 사실을 잊고 있어여 ㅋ ㅋ ㅋ 결국 김주영이 원한대로 다 이루어진 해피엔딩의 이면임 ㅋ ㅋ ㅋ ㅋ,2019-02-03 16:50:45,433,987.3166666666667,2019-02-03 16:5
모든 연기자에게 칭찬을.. 연기 너무 잘한다,2019-02-03 16:50:03,433,986.6166666666667,2019-02-03 16:5
목적이 바뀌었으니 행복.시모 남편사랑 받고 그 목적 필요없어짐,2019-02-03 16:49:32,433,986.1,2019-02-03 16:4
김주영이 곽미향의 삶의 목적 이유 예서 설대 보내기를 철저히 깨부셨는데 어찌 해피엔딩? 결과만 보면 김주영이 승리자 덤으로 우주도 자퇴 시킴 ㅋ ㅋ ㅋ,2019-02-03 16:48:14,433,984.8,2019-02-03 16:4
미향이 죽이고싶던데,2019-02-03 16:47:56,433,984.5,2019-02-03 16:4
망가지지 않았는데 한서진은 더 행복해 질 일만 남았으니 망가진게 아님.,2019-02-03 16:45:48,433,982.3666666666667,2019-02-03 16:4
소중한게 뭔지 더 알게되는 계기..,2019-02-03 16:44:03,434,980.6166666666667,2019-02-03 16:4
1년 과외비가 30억 들이고 했는데 모아둔돈으로 충분히 행복하게 잘삼..,2019-02-03 16:43:50,434,980.4,2019-02-03 16:4
경 깨달음을 얻었지,2019-02-03 16:43:48,434,980.3666666666667,2019-02-03 16:4
사람들이 모르고 있어여 김주영이 원한대로 곽미향네 망가지고 드라마 끝났다는 거 ㅋ ㄲㄲ ㅋ 해피엔딩 아닌데,2019-02-03 16:43:39,434,980.2166666666667,2019-02-03 16:4
아니지 가정의 안정된 평화가 찾아왔잖아얻은게 더많음.,2019-02-03 16:43:15,434,979.8166666666667,2019-02-03 16:4
맞음.. 학교 자퇴하고.. 직장잃고..딸잃고..,2019-02-03 16:42:37,434,979.1833333333333,2019-02-03 16:4
혜나를 집에 들이십시오 .,2019-02-03 16:42:17,434,978.85,2019-02-03 16:4
결국 김주영이 원한대로 곽미향네는 철저히 망가진 사실 아닌가? ㅋ,2019-02-03 16:41:54,434,978.4666666666667,2019-02-03 16:4
혜나 제가 죽임..,2019-02-03 16:41:44,434,978.3,2019-02-03 16:4
혜나 누가죽인거고 아,2019-02-03 16:41:24,434,977.9666666666667,2019-02-03 16:4
‪[Special Clip] Dreamcatcher(드림캐쳐) 시연 'We All Lie' https://youtu.be/5gtUZ_nFopA via @YouTube‬,2019-02-03 16:41:00,434,977.5666666666667,2019-02-03 16:4
‪[Special Clip] Dreamcatcher(드림캐쳐) 시연 'We All Lie' https://youtu.be/5gtUZ_nFopA via @YouTube‬,2019-02-03 16:40:54,434,977.4666666666667,2019-02-03 16:4
후폭풍 개쩐다진짜,2019-02-03 16:40:49,434,977.3833333333333,2019-02-03 16:4
‪[Special Clip] Dreamcatcher(드림캐쳐) 시연 'We All Lie' https://youtu.be/5gtUZ_nFopA via @YouTube‬,2019-02-03 16:40:36,434,977.1666666666666,2019-02-03 16:4
근데 믿었단말이지 왜냐면 예빈이가 좋으니까,2019-02-03 16:39:15,434,975.8166666666667,2019-02-03 16:3
그래..갑자기 부른것도 이상했고 다 이상했어,2019-02-03 16:38:37,434,975.1833333333333,2019-02-03 16:3
스타 감사합니당,2019-02-03 16:38:05,434,974.65,2019-02-03 16:3
고페르 드라마 볼줄 아네 아주 현명함,2019-02-03 16:37:45,434,974.3166666666667,2019-02-03 16:3
감사합니당,2019-02-03 16:37:05,434,973.65,2019-02-03 16:3
혜나 죽기전까지는 보고 또봐도 재밌네요..거기까지만 또또 봐야지...,2019-02-03 16:36:59,434,973.55,2019-02-03 16:3
곽미향 대체 뭐지,2019-02-03 16:36:56,435,973.5,2019-02-03 16:3
로테 / 오늘 21시에 비하인드 재방 있습니다.,2019-02-03 16:35:35,435,972.15,2019-02-03 16:3
곽미향은 한서진으로 살기 원했으나 실패했고 자기 딸 설대 보내기도 자기남편 병원장도 나가리 되고 ㅋ ㅋ ㅋ 이게 화목한 가정 코스프레 정신 승리한 해피엔딩 이면임 ㅋ,2019-02-03 16:35:31,435,972.0833333333334,2019-02-03 16:3
어제 스카이캐슬 스페셜 언제 재방하는지 아시는분??,2019-02-03 16:34:13,435,970.7833333333333,2019-02-03 16:3
곽미향 강준상 이혼 추카,2019-02-03 16:33:03,435,969.6166666666667,2019-02-03 16:3
실질적 차파국 이었죠,2019-02-03 16:32:40,435,969.2333333333333,2019-02-03 16:3
곽미향이 범인이래요,2019-02-03 16:32:04,435,968.6333333333333,2019-02-03 16:3
어휴,2019-02-03 16:31:52,435,968.4333333333333,2019-02-03 16:3
해피엔딩 아닌데 원하던 것들 다 못 이룸 결과만 놓고 보면 실질적 파국 아니었나?,2019-02-03 16:30:37,435,967.1833333333333,2019-02-03 16:3
장군아 너 진짜 왜그러냐,2019-02-03 16:30:14,435,966.8,2019-02-03 16:3
혜나 슬퍼보이던데,2019-02-03 16:29:05,435,965.65,2019-02-03 16:2
혜나가 곽미향 딸이면 쩔었겠다,2019-02-03 16:28:30,435,965.0666666666667,2019-02-03 16:2
이제부터 다시보기해야것네ㅋ,2019-02-03 16:27:26,435,964.0,2019-02-03 16:2
곽미향 싫다.ㅂㅂ.....,2019-02-03 16:26:49,435,963.3833333333333,2019-02-03 16:2
아니구요ㅠㅠ,2019-02-03 16:26:21,435,962.9166666666666,2019-02-03 16:2
장군아 너 초등학생 같은데 아까부터 혼자 뭐라는거냐 무서울정도니까 정신 차리자. ㅠㅜ,2019-02-03 16:25:19,435,961.8833333333333,2019-02-03 16:2
와 진짜 생각하면 할수록 화나네,2019-02-03 16:24:49,435,961.3833333333333,2019-02-03 16:2
재미없어요 보시려면 13회까지만,2019-02-03 16:23:51,435,960.4166666666666,2019-02-03 16:2
이거재밋음?,2019-02-03 16:23:30,435,960.0666666666667,2019-02-03 16:2
뭐지,2019-02-03 16:23:10,435,959.7333333333333,2019-02-03 16:2
아니 믿었는데 위해주는게 오히려 독이 됐음,2019-02-03 16:23:00,436,959.5666666666667,2019-02-03 16:2
작가의 내공 한계가 이까지라는것,2019-02-03 16:22:48,436,959.3666666666667,2019-02-03 16:2
스앵님 우리 예서 의대 가야되요 스앵님 / 넵 감수할께욥김주영 곽미향이 캐리한 드라마,2019-02-03 16:22:31,436,959.0833333333334,2019-02-03 16:2
역시 감독님 작가님 한서진을 깊게 이해  애틋해하여 바른 방향으로 이끌어주어너무 좋네요딸바뀜같은 막장을 만들지않고가여운 엄마들을 포용.너무나 맘에 드는 결말이네요.한서진은 혜나가 친딸이여서 벌받을만큼잘못한게 없어요.,2019-02-03 16:22:26,436,959.0,2019-02-03 16:2
곽미향때문에 망함,2019-02-03 16:22:20,436,958.9,2019-02-03 16:2
스캐 인생드라마 될뻔했는데 마지막회 보고 진짜 실망....,2019-02-03 16:21:33,436,958.1166666666667,2019-02-03 16:2
"왜 이게 해피엔딩이라 생각하지? ㅋ 해나는 살해당한게 맞고 김주영은 남편도 죽인게 맞고, 나머지 애들은 다 되바라졌고 ㅋ ㅋ ㅋ 예서 우주 설대 못간 팩트",2019-02-03 16:20:38,436,957.2,2019-02-03 16:2
스앵님 케이...마멜공주...그립네요,2019-02-03 16:19:51,436,956.4166666666666,2019-02-03 16:1
벌써 그립다 ㅠㅠ,2019-02-03 16:16:21,436,952.9166666666666,2019-02-03 16:1
원랜 좋아했지만 이젠...싫다 그냥 다 싫다,2019-02-03 16:11:39,436,948.2166666666667,2019-02-03 16:1
곽미향 하나도 안부러워 이제,2019-02-03 16:11:06,436,947.6666666666666,2019-02-03 16:1
쌩콩 아까부터 장문올리는데 장문기피증 있어서 토할거 같아 자제조ㅓㅁ,2019-02-03 16:09:42,436,946.2666666666667,2019-02-03 16:0
"혜나는.. 곽미향, 김주영이 아니라 할머니 또는 강준상을 만나 정면돌파를 했어야 했다. 주변 인물들과의 딜은 불필요한 옵션일 뿐임을 깨닫지 못한 것이 그 아이의 실수다. 자기 자식의 성공, 돋보임이 중요한 곽미향이 남편의 혼외자식인 혜나를 친자식으로 받아준다는 것은 현실성이 떨어진다. 시어머니가 예서와 혜나를 내내 비교할 것이며, 유리 멘탈 예서가 얼마나 방황할지 뻔한데.. 미쳤나? 김주영 또한 예서를 서울대 의대에 보내지 못할 때 선수금으로 받은 수 십억을 토해내야 하는데 ""예서를 서울대 의대에 보내지 않는 조건으로 저하고 딜하세요. 만약 수용하지 않는다면, 고발할 거에요""라며 이도 안들어갈 말을 하는데 그 성격에 가만두기는 어려웠을 것이다. 명분있는 사람들에게 접근하지 못한 것, 그것이 혜나의 실수였다.",2019-02-03 16:08:29,436,945.05,2019-02-03 16:0
독고다이가 좋다,2019-02-03 16:08:08,436,944.7,2019-02-03 16:0
ㄴㄴ 내가 제일 싫어하는게 단톡 ㅈ목 ㅠㅜ,2019-02-03 16:07:54,436,944.4666666666667,2019-02-03 16:0
오페랄라 너 단톡도 하냐 ㅋㅋㅋ 실망이다,2019-02-03 16:07:26,436,944.0,2019-02-03 16:0
아아 ㅠㅠ,2019-02-03 16:06:32,436,943.1,2019-02-03 16:0
제가 좀 숫자  강박증이 있어서요.ㅜㅜ,2019-02-03 16:06:26,436,943.0,2019-02-03 16:0
ㅋ ㅋ  톡 숫자가 떠있는게 너무 부담 스러워서요.  여기야 놀다 나가믄 되지만,2019-02-03 16:05:58,436,942.5333333333333,2019-02-03 16:0
오페님?,2019-02-03 16:05:45,436,942.3166666666667,2019-02-03 16:0
내말이 내말이 합쳐서 여덟마리,2019-02-03 16:05:24,437,941.9666666666667,2019-02-03 16:0
ㅇㅋ!,2019-02-03 16:04:15,437,940.8166666666667,2019-02-03 16:0
아갈머리 퍼포먼스 하고 꺵값 없고 ㅇㅋ?,2019-02-03 16:03:57,437,940.5166666666667,2019-02-03 16:0
ㅋㅋ ㅋ ㅋ 스타야.  우리 정들게 같이 아갈머리  퍼포먼스하즈아!,2019-02-03 16:03:13,437,939.7833333333333,2019-02-03 16:0
렉시 섭섭하네 금요일에 여기 처음 토크 왔을때 제일 처음 싀비걸엇던게 너였는데 미운정은 정도 아니구나 잘가라,2019-02-03 16:02:11,437,938.75,2019-02-03 16:0
오!렉시님.오늘 여기 같이 왔어야 하는데.새해복 많이받으시고.담에 보믄 인사해요.^^고마웠어요.,2019-02-03 16:01:32,437,938.1,2019-02-03 16:0
렉시야 나는 인사안하냐나처럼 몸사리면서 어그로 끌었어야지 ㅉㅉ,2019-02-03 16:01:01,437,937.5833333333334,2019-02-03 16:0
ㅎㅎ 렉시님 가지마요,2019-02-03 16:00:55,437,937.4833333333333,2019-02-03 16:0
오페님 블루님 하이ㅋ 저 렉시에요.. 저 30일 정지먹었어요.. 전에 본방 몇시에 한단글 계속 올려서요..막방 개실망이요.. 명절 잘 보내세요.. 큰복 받으시고. 이거 동생폰ㅋ 안녕^^,2019-02-03 16:00:18,437,936.8666666666667,2019-02-03 16:0
너 하는거 봐서,2019-02-03 16:00:18,437,936.8666666666667,2019-02-03 16:0
그래 오페랄라는 나중에 벤티가서 아인슈페너 한잔하자,2019-02-03 15:59:53,437,936.45,2019-02-03 15:5
ㅋ ㅋㅋ ㅋ ㅋ 열심히 먹어  치맥 끝나고 인들  좀 마시면  그때 아가머리 찢기 퍼포먼스 하진 ㅋ ㅋ ㅋ,2019-02-03 15:59:15,437,935.8166666666667,2019-02-03 15:5
오페랄라 독하네 ㄷ ㄷ,2019-02-03 15:58:10,437,934.7333333333333,2019-02-03 15:5
키작으면 컴플렉스 있던데...남자,2019-02-03 15:57:43,437,934.2833333333333,2019-02-03 15:5
내가 니들 지켜보구 있어.,2019-02-03 15:57:25,437,933.9833333333333,2019-02-03 15:5
스타야.너  키작네,2019-02-03 15:57:04,437,933.6333333333333,2019-02-03 15:5
이거 먹고 치맥 2차 하고 후기 남기겟습니다,2019-02-03 15:56:38,437,933.2,2019-02-03 15:5
오펠랄라는 곽미향 안티 스파이라 제외 됬어요,2019-02-03 15:56:06,437,932.6666666666666,2019-02-03 15:5
진짜여?오페랄라님두?,2019-02-03 15:55:50,437,932.4,2019-02-03 15:5
예 모여서 본죽게살죽 먹는중이에요,2019-02-03 15:55:34,437,932.1333333333333,2019-02-03 15:5
스타님 정모해요?,2019-02-03 15:55:13,438,931.7833333333333,2019-02-03 15:5
돈 잘번다고 다되는게아님ㅉㅉ 나보고 항상 인성운운하시더니,2019-02-03 15:55:09,438,931.7166666666667,2019-02-03 15:5
강준상<김은혜임  고로 강준상은 김은혜한테 잘해야함,2019-02-03 15:54:12,438,930.7666666666667,2019-02-03 15:5
곽미향<강준상,2019-02-03 15:49:44,438,926.3,2019-02-03 15:4
강준상이 더 좋음,2019-02-03 15:49:07,438,925.6833333333333,2019-02-03 15:4
솔직히 싫어요 둘다,2019-02-03 15:48:54,438,925.4666666666667,2019-02-03 15:4
곽미향은 더 너무하지만,2019-02-03 15:48:11,438,924.75,2019-02-03 15:4
근데 강준상도 좀 너무하다,2019-02-03 15:47:22,438,923.9333333333333,2019-02-03 15:4
유혹이 많은 직군인데도 큰 스캔들 없이 싱글로 활동하는 여자연옌들 달리 보이드라구요.,2019-02-03 15:44:44,438,921.3,2019-02-03 15:4
드시고싶은거 드세요,2019-02-03 15:44:40,438,921.2333333333333,2019-02-03 15:4
윤세아씨 실제론  따뜻한 웃음 속에 엄청 야망있어 보여요... 염정아를 통해서나 주변에서 선 많이 들어 올 듯 한데,2019-02-03 15:40:45,438,917.3166666666667,2019-02-03 15:4
우유에 조리퐁 말아먹어,2019-02-03 15:39:29,438,916.05,2019-02-03 15:3
미네랄 풍부. 너무 오래 끓이진 마시구여,2019-02-03 15:38:48,438,915.3666666666667,2019-02-03 15:3
메생이 굴국 맛있나요? 생각해봄,2019-02-03 15:37:48,438,914.3666666666667,2019-02-03 15:3
메생이 굴국 시원해요봄동 겉절이 하고.,2019-02-03 15:37:17,438,913.85,2019-02-03 15:3
오늘 저녁 추천 받아요돼지갈비찜 먹을까 파스타 먹을까,2019-02-03 15:34:52,438,911.4333333333333,2019-02-03 15:3
다음투표에서 결말 실화냐 하는 의견70%가 넘었더군요,2019-02-03 15:34:33,438,911.1166666666667,2019-02-03 15:3
나머지는 하하호호,2019-02-03 15:33:31,438,910.0833333333334,2019-02-03 15:3
진짜 혜나만 개불쌍,2019-02-03 15:33:13,438,909.7833333333333,2019-02-03 15:3
혜나만 넘 불쌍하잖오,2019-02-03 15:32:39,438,909.2166666666667,2019-02-03 15:3
김은혜는 불장난이지무슨 한서진 자리래혜나같네 왜 자꾸 남의 껄 넘봐,2019-02-03 15:32:17,439,908.85,2019-02-03 15:3
계속 해서 했음 좋겠다완전 재밌당,2019-02-03 15:32:07,439,908.6833333333333,2019-02-03 15:3
갑자기 혜나 떨어져 죽을때부터 스토리 이상해짐,2019-02-03 15:32:05,439,908.65,2019-02-03 15:3
작가 : 넵 감수할계욥,2019-02-03 15:32:01,439,908.5833333333334,2019-02-03 15:3
결말 장난치나..,2019-02-03 15:31:49,439,908.3833333333333,2019-02-03 15:3
"마지막회땜  앞에서 쌓아놓은 모든것이 물거품으로 된 드라마, 작가가 알리고자 하는 핵심이 도대체 뭔지  미향이처럼 살면 해피앤딩으로 될수있다?결국 혜나엄마 자리에 혜나 구박에,시어머님 속이고, 남편속이고, 자신딸밖에 모르는 이기적인 사람이 하루아침 깨우치고모든 용서가 됐다? 시청자들을 참 우습게 본 작가 였네요, 이젠 뭐 지나간 드라마 한물간 드라마지만",2019-02-03 15:31:22,439,907.9333333333333,2019-02-03 15:3
엄마 내가 더 잘할게,2019-02-03 15:30:22,439,906.9333333333333,2019-02-03 15:3
사기결혼이라  자꾸 머라하는데뱃속에 예서 생겨 준상잡은거고그래서 더 헌신적으로 살았으면죄보다 더 갚고도 남은거지준상도 할머니도 그래서 인정해주는거고,2019-02-03 15:28:23,439,904.95,2019-02-03 15:2
노승혜 캐릭터는 진짜 성공적인같애요.윤세아 넘 이뻐요.,2019-02-03 15:27:45,439,904.3166666666667,2019-02-03 15:2
아무튼 강준상이랑 곽미향 이혼추천,2019-02-03 15:26:25,439,902.9833333333333,2019-02-03 15:2
"곽미향이 혜나의 응급 상황에도 강준상에게 말하지 않은 것은, 1분 1초가 아쉬운 절체절명의 순간임에도 머리 속에는 온통 우리 공주님인 예서 밖에 없었기 때문일것이다. 마지막회 김주영과의 면회 씬에서 ""그게 위법 상황도 아닌데 내 자식이 1순위인 것이 왜 나쁘냐""고 김주영에 반론한 것을 보면 추정할 수 있다. 그렇다면.. 실제 상황에서 내가 저런 일을 겪을때, '나는 어떤 선택을 할 것인가?'를 생각해보면.. '나는 곽미향과 다른 선택을 할 것이다. 늦었지만 남편에게 당신 딸이야라고 말할 것이다.'라는 말이 나오지 않는다. 왜? 나 역시 곽미향처럼 내 가족이 우선이며, 성인군자도 아니기 때문이다. 혜나와 같은 사건이 발생했을 때 질타를 받더라도, 도의적 선택을 우선에 두기에는 솔직히 어려울 것 같다.",2019-02-03 15:24:20,439,900.9,2019-02-03 15:2
장군이 무슨말함 ?,2019-02-03 15:23:51,439,900.4166666666666,2019-02-03 15:2
큰울림주고 끝낼거란 시청자 믿음을 산산이 부숴버린 작가님아,2019-02-03 15:22:54,439,899.4666666666667,2019-02-03 15:2
금욜까지 할 일처리 다했다면서요,2019-02-03 15:21:59,439,898.55,2019-02-03 15:2
그때 안간다그랬는데 결말 왜 이렇게 만듦?,2019-02-03 15:21:28,439,898.0333333333333,2019-02-03 15:2
죽도 밥도아닌 본죽,2019-02-03 15:20:06,439,896.6666666666666,2019-02-03 15:2
나 그때 전화온거보고 굉장히 고민 많이 했는데,2019-02-03 15:19:50,439,896.4,2019-02-03 15:1
아 근데 아줌마 그때 알바하러갔으면 상황이 달라짐?,2019-02-03 15:18:51,439,895.4166666666666,2019-02-03 15:1
돈 받고 안받았다 할까바 찍은 사진 ㅋㅋㅋ,2019-02-03 15:18:46,439,895.3333333333334,2019-02-03 15:1
여기 저기 장치 가득해놓고정리못한 최종회.,2019-02-03 15:18:19,439,894.8833333333333,2019-02-03 15:1
닉이 결말실화냐 ㅋㅋㅋ모든것을 말해주네요 ㅋㅋㅋ,2019-02-03 15:17:13,440,893.7833333333333,2019-02-03 15:1
한서진이 처리한 혜나유품은 자수할때 자기가 미흡해서 버렸다했나보죠살인자 밝혀진 마당에 그게 무슨 큰죄라고,2019-02-03 15:17:10,440,893.7333333333333,2019-02-03 15:1
조선생 경비 돈 챙겨갈때 사진은 왜 찍었냐 나중에 양심고백이라도 할줄 알았는데 속았다,2019-02-03 15:16:51,440,893.4166666666666,2019-02-03 15:1
와 스카이캐슬 안마의자 무슨 월 10만 렌탈 의무사용기간 40개월 ㅈㄴ 비싸네,2019-02-03 15:16:22,440,892.9333333333333,2019-02-03 15:1
이기적이든 헌신적이든 엄마들이 자식에 대한 대리만족 내려놓고 한 인격체로존중해주고 올바른 길을 가도록 지지해주는결말이 왜 나쁘다는건지,2019-02-03 15:15:58,440,892.5333333333333,2019-02-03 15:1
아갈미향 폰이랑 노트북 때려부시고 갖다버린거 왜 벌 안받냐,2019-02-03 15:15:40,440,892.2333333333333,2019-02-03 15:1
윤세아 캐릭터만 호감임. 솔직히ᆢ그나마 마지막회까지 일관성이 있음. 김병철도 어찌보면 대본의 희생자. 19회 국밥은 그나마 괜찷았는데ᆢ가부장의 무례한 폭력을 싫어하는 거지 가부장의 권위를 무시하는 거 아닌데 너무 한순간에 무너져내린 권위가 웃프다는ᆢ,2019-02-03 15:15:29,440,892.05,2019-02-03 15:1
